Operateur;2G;3G;4G;city
Bouygue;1;1;1;illfurth
Free;0;1;1;illfurth
SFR;1;1;1;cannes
Bouygue;1;1;0;wintzenheim
Free;0;1;1;wintzenheim
Free;0;1;0;albé
Orange;1;0;0;rigaud
Orange;1;1;0;bar-sur-loup
Orange;1;1;1;villé
Orange;1;1;0;ingersheim
Free;0;1;1;villé
Free;0;1;1;lutterbach
Orange;1;1;1;neubois
SFR;1;1;0;lutterbach
SFR;1;1;1;neubois
Free;0;1;1;neubois
Orange;1;1;0;lutterbach
Bouygue;1;1;1;lutterbach
Bouygue;1;1;1;neubois
Orange;1;1;1;cannes
Orange;1;1;1;morschwiller-le-bas
Free;0;1;0;erckartswiller
Free;0;1;1;cannes
Bouygue;1;1;1;rigaud
SFR;1;1;1;rigaud
Bouygue;1;1;1;morschwiller-le-bas
Bouygue;1;1;1;touët-sur-var
SFR;1;1;1;touët-sur-var
Free;0;1;1;saverne
Orange;1;1;0;schweyen
Bouygue;1;1;0;schweyen
SFR;1;1;0;schweyen
Free;0;1;0;schweyen
Orange;1;1;0;erckartswiller
Bouygue;1;1;0;erckartswiller
SFR;1;1;0;erckartswiller
SFR;1;1;0;niederhaslach
Orange;1;1;0;grendelbruch
Bouygue;1;1;1;grendelbruch
Bouygue;1;1;1;hirsingue
SFR;1;1;1;hirsingue
Orange;1;1;0;niederhaslach
Orange;1;1;1;hirsingue
Free;0;1;1;hirsingue
SFR;1;1;1;grendelbruch
Orange;1;1;1;châteauneuf-grasse
Bouygue;1;1;1;richwiller
Free;0;1;0;richwiller
SFR;1;1;1;richwiller
Bouygue;1;1;1;cannes
Free;0;1;1;hunawihr
Bouygue;1;1;1;hunawihr
SFR;1;1;1;hunawihr
SFR;1;0;0;pulversheim
Free;0;1;1;morschwiller-le-bas
SFR;1;1;1;morschwiller-le-bas
Orange;1;1;0;pulversheim
Orange;1;1;0;riquewihr
Bouygue;1;1;1;riquewihr
SFR;1;1;1;riquewihr
Orange;1;1;0;eguisheim
Orange;1;1;1;pfaffenheim
Free;0;1;1;ingersheim
Bouygue;1;1;1;ingersheim
SFR;1;1;1;ingersheim
Bouygue;1;1;1;hochstatt
SFR;0;0;1;hochstatt
SFR;1;1;1;mouans-sartoux
Orange;0;1;1;mougins
Bouygue;0;1;0;mougins
SFR;1;1;1;mougins
SFR;1;1;1;goetzenbruck
Bouygue;1;1;1;goetzenbruck
SFR;1;1;1;ribeauvillé
Bouygue;1;1;1;ribeauvillé
Orange;1;1;1;richwiller
Free;0;1;1;mougins
SFR;1;1;1;wingen-sur-moder
Orange;1;1;0;wingen-sur-moder
Bouygue;1;1;1;wingen-sur-moder
Free;0;1;1;walheim
SFR;1;1;1;walheim
Bouygue;1;1;1;walheim
SFR;1;1;0;wintzenheim
Free;0;1;1;goetzenbruck
Orange;1;1;1;goetzenbruck
Orange;1;1;0;mittelwihr
SFR;0;1;0;brunstatt-didenheim
Bouygue;1;1;1;cannet
Bouygue;1;1;1;herrlisheim-près-colmar
SFR;1;1;1;herrlisheim-près-colmar
SFR;1;1;1;cannet
Free;0;1;1;cannet
Free;0;1;0;herrlisheim-près-colmar
Orange;1;1;0;cannet
Orange;1;1;1;herrlisheim-près-colmar
Orange;1;1;1;bitche
Orange;0;1;0;mulhouse
Orange;1;0;0;reyersviller
Orange;1;1;1;marmoutier
Bouygue;1;1;1;schorbach
SFR;1;1;0;schorbach
Orange;1;1;1;ernolsheim-lès-saverne
Bouygue;1;1;1;mulhouse
Bouygue;1;1;1;kœstlach
SFR;1;1;1;kœstlach
Orange;1;1;1;wittersdorf
SFR;1;0;0;luemschwiller
SFR;1;1;1;rouffach
Orange;1;1;0;rouffach
SFR;1;1;1;mulhouse
Bouygue;1;1;0;ungersheim
Free;0;1;1;ungersheim
Orange;1;1;1;ungersheim
Orange;1;1;1;zillisheim
Orange;1;1;1;colmar
Bouygue;1;1;1;colmar
SFR;1;1;1;colmar
Free;0;1;1;colmar
Free;0;1;1;mulhouse
Bouygue;1;1;1;bitche
SFR;1;1;1;bitche
Orange;1;1;0;ascros
Free;0;1;1;bitche
Bouygue;1;1;1;zillisheim
Bouygue;1;1;0;niederhaslach
Orange;1;1;0;pfastatt
Bouygue;0;1;1;pfastatt
Orange;1;1;1;wittenheim
Bouygue;1;1;1;wittenheim
Free;0;1;1;heiligenberg
Free;0;1;0;rolbing
Free;0;1;1;wittenheim
SFR;1;1;1;wittenheim
Orange;1;1;0;rolbing
Bouygue;1;1;0;rolbing
Orange;1;1;0;rouret
Orange;1;1;0;winkel
Bouygue;1;1;0;winkel
SFR;1;1;0;winkel
SFR;1;1;0;rouret
Free;0;1;1;rouret
Bouygue;1;1;1;rouret
Free;0;1;0;winkel
SFR;1;1;0;rolbing
SFR;1;1;1;pfastatt
SFR;1;0;0;opio
Orange;1;1;1;opio
Free;0;1;1;opio
Bouygue;1;1;1;opio
Orange;1;1;0;kingersheim
Free;0;1;1;pfastatt
Bouygue;1;1;1;brunstatt-didenheim
Orange;1;1;1;brunstatt-didenheim
Free;0;1;0;kingersheim
Free;0;1;1;valbonne
Orange;1;0;0;valbonne
Bouygue;1;1;1;pulversheim
Free;0;1;1;pulversheim
Bouygue;1;1;1;valbonne
Orange;1;1;0;roque-en-provence
SFR;1;1;0;valbonne
Bouygue;1;1;1;monswiller
SFR;1;1;1;monswiller
Orange;1;1;1;monswiller
SFR;1;1;0;cuébris
Bouygue;1;1;0;cuébris
Orange;1;1;0;cuébris
Free;0;1;0;cuébris
SFR;1;1;1;tourrettes-sur-loup
Orange;1;1;0;lengelsheim
Orange;1;1;1;vieux-ferrette
Bouygue;1;1;1;hanviller
SFR;1;1;1;hanviller
Orange;1;1;0;sommerau
Bouygue;1;1;1;sommerau
SFR;1;1;1;sommerau
Orange;1;1;0;coursegoules
Bouygue;1;1;0;coursegoules
SFR;1;1;0;coursegoules
Free;0;1;0;coursegoules
SFR;1;0;0;vieux-ferrette
Orange;1;0;0;roubion
Free;0;1;1;brunstatt-didenheim
SFR;1;0;0;flaxlanden
Orange;1;1;0;flaxlanden
Orange;1;0;0;isola
Bouygue;1;1;1;roubion
SFR;1;1;1;roubion
SFR;1;1;0;isola
Bouygue;1;1;0;isola
Orange;0;1;1;steinbourg
Bouygue;1;1;1;bennwihr
SFR;1;1;1;bennwihr
Orange;1;1;1;bennwihr
Free;0;1;1;schwoben
SFR;1;1;1;schwoben
Bouygue;1;1;1;schwoben
SFR;1;1;1;steinbourg
Bouygue;1;1;0;steinbourg
Free;0;1;1;steinbourg
SFR;1;1;0;ensisheim
Orange;1;1;1;ensisheim
Bouygue;1;1;1;kingersheim
SFR;1;1;1;heiligenberg
Bouygue;1;1;1;heiligenberg
SFR;1;1;1;kingersheim
Bouygue;1;1;1;ostheim
SFR;1;1;1;ostheim
Orange;1;1;1;heiligenberg
SFR;1;1;1;romanswiller
Bouygue;1;1;1;romanswiller
Free;0;1;1;romanswiller
SFR;1;1;0;meyenheim
Orange;1;1;1;meyenheim
Bouygue;1;1;0;meyenheim
Bouygue;1;1;1;kintzheim
SFR;1;1;1;kintzheim
Orange;1;1;1;bergheim
Bouygue;1;1;1;bergheim
SFR;1;1;1;bergheim
Orange;1;1;1;houssen
SFR;1;1;0;ruelisheim
Bouygue;1;1;0;ensisheim
Free;0;1;1;ensisheim
Orange;0;1;0;illzach
Bouygue;1;0;0;ottrott
Orange;1;1;0;waldhouse
Bouygue;1;1;0;waldhouse
Free;0;1;0;waldhouse
Free;0;1;1;sainte-croix-en-plaine
SFR;1;1;1;sainte-croix-en-plaine
SFR;1;1;0;waldhouse
Free;0;1;0;haspelschiedt
Orange;1;1;0;haspelschiedt
Bouygue;1;1;0;haspelschiedt
SFR;1;1;0;haspelschiedt
Orange;1;1;0;sainte-croix-en-plaine
Bouygue;1;1;1;sainte-croix-en-plaine
Bouygue;1;1;1;illzach
Orange;1;0;0;saint-nabor
Free;0;1;1;illzach
Orange;1;1;0;bousseviller
SFR;1;1;1;illzach
Bouygue;1;1;0;bousseviller
SFR;1;1;0;bousseviller
Free;0;1;0;bousseviller
Orange;1;1;1;guémar
Free;0;1;1;châtenois
Bouygue;1;1;1;roppentzwiller
SFR;1;1;1;roppentzwiller
Orange;1;1;1;roppentzwiller
Orange;0;1;0;bruebach
Bouygue;1;1;1;bruebach
SFR;1;1;1;bruebach
Free;0;1;0;bernardvillé
Bouygue;1;1;1;andlau
SFR;1;1;1;andlau
Orange;1;1;0;bœrsch
Bouygue;0;1;0;vallauris
Orange;1;1;1;vallauris
Orange;1;1;0;mouterhouse
Bouygue;1;1;0;mouterhouse
Free;0;1;0;mouterhouse
SFR;1;1;0;mouterhouse
Orange;1;1;1;riedisheim
Orange;1;1;1;bouxwiller
SFR;1;1;0;bouxwiller
Free;0;1;1;riedisheim
SFR;1;1;1;vallauris
Orange;0;0;0;roquefort-les-pins
SFR;1;1;1;reipertswiller
Bouygue;1;1;1;reipertswiller
Orange;1;1;0;reipertswiller
Orange;1;1;1;balbronn
SFR;1;1;1;balbronn
Bouygue;1;1;1;balbronn
Bouygue;1;1;1;sondersdorf
SFR;1;1;1;sondersdorf
Bouygue;1;1;1;tourrettes-sur-loup
Orange;1;1;1;sausheim
SFR;1;1;1;villars-sur-var
Bouygue;1;1;1;villars-sur-var
Free;0;1;1;villars-sur-var
Bouygue;1;1;1;roquefort-les-pins
SFR;1;1;1;roquefort-les-pins
Bouygue;1;1;0;bœrsch
Orange;1;1;1;ottrott
SFR;1;1;0;bœrsch
Free;0;1;1;bœrsch
Orange;1;1;1;wasselonne
Free;0;1;0;niederhergheim
Orange;1;1;0;niederhergheim
Orange;1;1;1;sélestat
Bouygue;1;1;1;niederhergheim
SFR;1;1;1;niederhergheim
Bouygue;1;1;1;riedisheim
Orange;1;1;0;andlau
Free;0;1;1;vallauris
Orange;1;1;1;biot
Bouygue;1;1;1;rantzwiller
SFR;1;1;1;rantzwiller
Free;0;1;1;rantzwiller
Bouygue;1;1;1;wasselonne
SFR;1;1;1;wasselonne
Orange;1;1;1;horbourg-wihr
Free;0;1;1;horbourg-wihr
SFR;1;1;1;horbourg-wihr
Orange;1;1;1;scherwiller
Bouygue;1;1;1;horbourg-wihr
Orange;1;1;1;mutzig
Orange;1;1;0;battenheim
Free;0;1;1;tourrettes-sur-loup
Orange;1;1;1;tourrettes-sur-loup
Bouygue;1;1;1;mutzig
SFR;1;1;1;mutzig
Bouygue;1;1;1;battenheim
SFR;1;1;0;battenheim
Orange;0;1;0;baldersheim
Bouygue;1;1;1;muespach
SFR;1;1;1;muespach
Free;0;1;0;muespach
Bouygue;1;1;1;dambach-la-ville
SFR;1;1;1;dambach-la-ville
Orange;1;1;1;blienschwiller
Free;0;1;0;liederschiedt
SFR;1;1;0;liederschiedt
Orange;1;1;0;liederschiedt
Bouygue;1;1;0;liederschiedt
SFR;0;1;0;porte du ried
Orange;1;1;0;ingwiller
Free;0;1;1;sausheim
Free;0;1;1;sélestat
SFR;1;1;1;sausheim
Orange;1;1;1;rixheim
Bouygue;1;1;0;mittelbergheim
Bouygue;1;1;1;westhoffen
SFR;1;1;1;westhoffen
Free;0;1;1;westhoffen
Orange;1;1;1;dambach-la-ville
SFR;1;1;1;antibes
Orange;1;1;0;sundhoffen
Bouygue;1;1;1;barr
Free;0;1;0;roppeviller
Free;0;1;1;barr
SFR;1;1;1;barr
Free;0;1;1;antibes
Bouygue;1;1;1;antibes
Orange;1;1;0;roppeviller
Bouygue;1;1;0;roppeviller
SFR;1;1;0;roppeviller
Orange;1;1;1;antibes
Orange;1;0;0;villars-sur-var
Bouygue;1;1;1;zaessingue
SFR;1;1;1;zaessingue
Bouygue;1;1;1;sélestat
Bouygue;1;1;1;bouxwiller
SFR;1;1;1;sélestat
Orange;1;0;0;saint-sauveur-sur-tinée
Bouygue;1;1;1;saint-sauveur-sur-tinée
SFR;1;1;1;saint-sauveur-sur-tinée
Orange;0;0;0;vence
SFR;1;1;1;dettwiller
Orange;1;1;1;dettwiller
Bouygue;1;0;0;dettwiller
Free;0;1;1;biot
Orange;1;1;1;wilwisheim
SFR;1;1;1;ingwiller
Free;0;1;1;ingwiller
Bouygue;1;1;1;ingwiller
Free;0;1;1;wilwisheim
SFR;1;1;1;wilwisheim
Orange;1;1;1;muespach
Bouygue;1;1;1;wilwisheim
Bouygue;1;1;1;baerenthal
Orange;1;1;0;baerenthal
SFR;1;0;1;baerenthal
Bouygue;1;1;1;rixheim
Orange;1;1;0;wickerschwihr
Orange;1;1;1;barr
Bouygue;1;1;1;vence
Bouygue;1;1;1;epfig
SFR;1;1;1;epfig
Bouygue;1;1;1;colle-sur-loup
Free;0;1;0;vence
Orange;1;1;1;obernai
SFR;1;1;1;rixheim
Free;0;1;1;rixheim
Orange;1;1;1;marlenheim
Orange;1;1;1;rosheim
Bouygue;1;1;1;geiswiller
Free;0;1;1;bouxwiller
Bouygue;1;1;1;nordheim
SFR;1;1;1;nordheim
Free;0;1;1;nordheim
Orange;1;1;1;biltzheim
Orange;1;1;0;nordheim
Orange;1;1;1;dietwiller
Bouygue;1;1;1;dietwiller
SFR;1;1;1;bischoffsheim
SFR;1;1;1;geiswiller
SFR;1;1;1;dietwiller
Orange;0;0;0;bischoffsheim
SFR;1;1;1;habsheim
Bouygue;1;1;1;rimplas
SFR;1;1;1;rimplas
Bouygue;1;1;1;bischoffsheim
Free;0;1;0;bischoffsheim
Orange;0;0;0;rimplas
Orange;1;1;0;andolsheim
Bouygue;1;1;1;marie
SFR;1;1;1;marie
Orange;1;1;0;berentzwiller
Orange;1;1;1;epfig
Free;0;1;1;epfig
Bouygue;1;1;1;habsheim
Orange;1;1;1;colle-sur-loup
Free;0;1;0;colle-sur-loup
Orange;1;1;1;lupstein
Orange;1;1;1;molsheim
SFR;1;1;0;vence
Bouygue;1;1;1;landersheim
SFR;1;1;1;landersheim
Free;0;1;1;landersheim
Bouygue;1;1;1;helfrantzkirch
Free;0;1;1;helfrantzkirch
SFR;1;1;1;helfrantzkirch
Bouygue;1;1;1;marlenheim
Free;0;1;1;marlenheim
Bouygue;1;1;0;malaussène
SFR;1;1;1;colle-sur-loup
Bouygue;1;1;1;bairols
SFR;1;1;1;marlenheim
Orange;1;1;0;dorlisheim
Bouygue;1;1;1;dorlisheim
SFR;1;1;1;dorlisheim
Free;0;1;1;dorlisheim
SFR;1;1;1;bairols
Bouygue;1;1;1;wolxheim
SFR;1;1;1;wolxheim
Free;0;1;1;wolxheim
Orange;1;1;1;wolxheim
Bouygue;1;1;1;molsheim
SFR;1;1;1;molsheim
Bouygue;1;1;1;saint-paul-de-vence
Bouygue;1;1;1;sundhoffen
SFR;1;1;1;sundhoffen
Free;0;1;1;sundhoffen
Orange;1;1;0;clans
Orange;1;1;0;willgottheim
Orange;1;1;0;kirrwiller
Bouygue;1;1;1;kirrwiller
SFR;1;1;1;kirrwiller
Free;0;1;1;rustenhart
Bouygue;1;1;1;rustenhart
SFR;1;1;1;rustenhart
Orange;1;1;1;villeneuve-loubet
SFR;1;1;0;villeneuve-loubet
Bouygue;1;1;1;villeneuve-loubet
Bouygue;1;1;0;valdeblore
Bouygue;1;1;1;obernai
SFR;1;1;1;obernai
Free;0;1;1;stetten
Bouygue;1;1;1;stetten
SFR;1;1;1;stetten
Orange;1;1;0;hirtzfelden
SFR;1;0;0;hirtzfelden
Orange;1;1;0;saint-paul-de-vence
Orange;1;1;1;zellwiller
Orange;1;1;1;ebersheim
Free;0;1;0;ebersheim
Bouygue;1;1;1;wintzenheim-kochersberg
SFR;1;1;1;wintzenheim-kochersberg
Free;0;1;1;villeneuve-loubet
SFR;1;1;1;cagnes-sur-mer
Bouygue;1;1;1;baldersheim
SFR;1;1;1;baldersheim
Bouygue;1;1;1;cagnes-sur-mer
Free;0;1;1;cagnes-sur-mer
Orange;1;1;0;tournefort
Orange;0;1;0;cagnes-sur-mer
Free;0;1;0;geispitzen
Bouygue;1;1;1;geispitzen
SFR;1;1;1;geispitzen
Orange;1;1;0;jebsheim
Free;0;1;1;wolschwiller
Orange;1;1;1;wolschwiller
Bouygue;1;1;1;wolschwiller
SFR;1;1;1;wolschwiller
Orange;1;0;0;kappelen
Orange;0;0;0;scherlenheim
Bouygue;1;1;1;scherlenheim
SFR;1;1;1;scherlenheim
Bouygue;1;1;0;tourette-du-château
Bouygue;1;1;1;urschenheim
SFR;1;1;1;urschenheim
Orange;1;1;1;ergersheim
Free;0;1;0;tourette-du-château
Orange;1;1;1;schlierbach
Bouygue;1;1;0;schlierbach
Orange;1;0;0;tourette-du-château
Bouygue;1;1;1;gaude
SFR;1;1;1;folgensbourg
Orange;1;1;1;folgensbourg
SFR;1;1;1;gaude
Bouygue;1;1;1;folgensbourg
Orange;1;1;0;gaude
Bouygue;1;1;0;gilette
Orange;1;0;0;malaussène
SFR;1;1;0;gilette
Orange;1;1;0;gilette
Orange;1;1;1;griesheim-près-molsheim
Orange;0;1;0;valff
Bouygue;1;1;1;sierentz
SFR;1;1;1;sierentz
Orange;1;1;0;sierentz
SFR;1;1;1;duntzenheim
Bouygue;1;1;0;philippsbourg
Orange;1;1;1;duntzenheim
Bouygue;1;0;0;duntzenheim
Orange;1;1;1;altorf
Bouygue;1;1;1;mulhausen
Free;0;1;1;mulhausen
SFR;1;1;1;mulhausen
SFR;1;1;0;tournefort
Orange;1;1;0;ranspach-le-bas
Orange;1;1;0;valdeblore
Free;0;1;1;ergersheim
SFR;1;1;1;ergersheim
Bouygue;1;1;1;ergersheim
Orange;1;1;0;schalkendorf
Orange;0;1;1;dessenheim
Bouygue;1;1;1;ohnenheim
SFR;1;1;1;ohnenheim
Bouygue;1;1;1;schalkendorf
SFR;1;1;1;schalkendorf
Orange;1;1;1;mussig
SFR;1;1;1;mussig
Bouygue;1;1;1;mussig
Free;0;1;0;mussig
Orange;1;1;0;philippsbourg
SFR;1;1;0;philippsbourg
Free;0;1;1;gaude
Bouygue;1;1;1;altorf
SFR;1;1;1;altorf
Free;0;1;1;altorf
Bouygue;1;1;1;osthoffen
SFR;1;1;1;furdenheim
Bouygue;1;1;1;michelbach-le-bas
SFR;1;1;1;michelbach-le-bas
Free;0;1;0;michelbach-le-bas
Free;0;1;0;sturzelbronn
Orange;1;1;0;wolfgantzen
Orange;1;1;0;sturzelbronn
Bouygue;1;1;0;sturzelbronn
SFR;1;1;0;sturzelbronn
Orange;1;1;1;hochfelden
Bouygue;1;1;1;valff
SFR;1;1;1;valff
Free;0;1;1;valff
Orange;1;1;0;zinswiller
SFR;1;1;1;griesheim-près-molsheim
Bouygue;1;1;1;griesheim-près-molsheim
SFR;1;1;1;kogenheim
Bouygue;1;1;1;kogenheim
SFR;1;1;1;saint-laurent-du-var
SFR;1;1;0;utelle
Orange;1;1;1;gattières
Free;0;1;0;malaussène
SFR;1;1;0;malaussène
Orange;1;1;0;utelle
Free;0;1;0;utelle
Bouygue;1;0;0;utelle
SFR;1;1;1;carros
Orange;1;1;1;kogenheim
Orange;1;1;0;carros
Orange;1;1;0;saint-jeannet
Orange;1;1;1;furdenheim
Free;0;1;1;saint-laurent-du-var
Orange;1;1;1;saint-laurent-du-var
Free;0;1;1;duttlenheim
Bouygue;1;1;0;bonson
Bouygue;1;1;1;mutzenhouse
Free;0;1;1;mutzenhouse
SFR;1;1;1;mutzenhouse
Free;0;1;1;carros
Bouygue;1;1;1;carros
Orange;1;1;1;hagenthal-le-bas
Bouygue;1;1;1;saint-laurent-du-var
Orange;1;1;1;marckolsheim
Bouygue;1;1;1;oberbronn
SFR;1;1;1;oberbronn
SFR;1;1;1;hagenthal-le-bas
Bouygue;1;1;1;hagenthal-le-bas
Free;0;1;1;hagenthal-le-bas
Free;0;1;1;artzenheim
Bouygue;1;1;1;artzenheim
SFR;1;1;1;artzenheim
Orange;1;1;1;baltzenheim
Orange;1;1;0;gougenheim
Bouygue;1;1;1;gougenheim
SFR;1;1;1;gougenheim
Bouygue;1;1;0;nice
Orange;1;1;1;kembs
SFR;1;1;1;leymen
SFR;1;1;1;kembs
Bouygue;1;1;1;kembs
Bouygue;1;1;1;leymen
Orange;1;1;0;leymen
Bouygue;1;1;0;bantzenheim
Orange;0;0;0;blotzheim
Free;0;1;1;nice
Orange;1;1;1;nice
SFR;1;1;1;nice
Orange;1;1;1;hilsenheim
Orange;1;1;0;niederbronn-les-bains
Bouygue;1;1;1;hurtigheim
SFR;1;1;1;hurtigheim
Bouygue;1;1;0;petit-landau
Bouygue;1;1;1;blotzheim
Free;0;1;0;blotzheim
SFR;1;1;1;blotzheim
SFR;1;1;0;schwindratzheim
Bouygue;1;1;0;schwindratzheim
Bouygue;1;1;1;hilsenheim
SFR;1;1;1;hilsenheim
Free;0;1;1;hilsenheim
SFR;1;1;1;valdeblore
Orange;1;1;0;bartenheim
Bouygue;1;1;1;bartenheim
SFR;1;1;1;bartenheim
Bouygue;1;1;0;ottmarsheim
Free;0;1;1;bitschhoffen
Orange;1;1;0;ottmarsheim
Bouygue;1;1;1;bitschhoffen
SFR;1;1;1;bitschhoffen
Bouygue;1;1;1;volgelsheim
Orange;1;1;1;volgelsheim
SFR;1;1;1;volgelsheim
SFR;1;1;1;marckolsheim
SFR;1;1;0;ottmarsheim
SFR;1;1;0;levens
Orange;1;1;1;blodelsheim
Bouygue;1;1;1;marckolsheim
Free;0;1;1;marckolsheim
Orange;1;1;1;bootzheim
Orange;1;1;1;fessenheim
Bouygue;1;1;1;fessenheim
SFR;1;1;1;fessenheim
Bouygue;1;1;1;bootzheim
SFR;1;1;1;bootzheim
Free;0;1;1;bootzheim
Orange;1;0;1;buschwiller
SFR;1;1;1;breuschwickersheim
Bouygue;1;1;0;blodelsheim
Bouygue;1;1;1;breuschwickersheim
Free;0;1;1;breuschwickersheim
Orange;0;1;1;bantzenheim
Orange;1;1;1;ittenheim
Bouygue;1;1;1;truchtersheim
SFR;0;1;1;truchtersheim
Orange;1;1;1;truchtersheim
SFR;1;1;0;waltenheim-sur-zorn
Orange;1;1;1;waltenheim-sur-zorn
Orange;1;1;0;blaesheim
Bouygue;1;1;1;blaesheim
SFR;1;1;1;huttenheim
Bouygue;1;1;1;huttenheim
Bouygue;1;1;0;kolbsheim
Orange;1;1;0;kolbsheim
Orange;0;1;1;biesheim
Bouygue;1;1;1;biesheim
Orange;1;1;1;huttenheim
Free;0;1;1;biesheim
SFR;1;1;1;biesheim
Orange;1;1;1;duppigheim
SFR;1;1;1;niederbronn-les-bains
Bouygue;1;1;1;niederbronn-les-bains
Free;0;1;1;niederbronn-les-bains
Orange;1;1;1;morschwiller
Bouygue;1;1;0;morschwiller
SFR;1;1;1;morschwiller
Free;0;1;1;morschwiller
SFR;1;1;1;kunheim
Bouygue;1;0;0;benfeld
Orange;1;1;1;stutzheim-offenheim
Free;0;1;0;stutzheim-offenheim
SFR;1;1;1;colomars
Bouygue;1;1;1;wingersheim les quatre bans
SFR;1;1;1;wingersheim les quatre bans
Orange;1;1;1;wingersheim les quatre bans
Orange;1;1;0;chalampé
SFR;1;0;0;chalampé
Free;0;1;1;gundershoffen
SFR;0;1;0;hangenbieten
Orange;1;1;0;levens
Free;0;1;1;saint-louis
Free;0;1;1;hégenheim
Bouygue;1;1;0;hégenheim
Orange;1;1;0;hégenheim
SFR;1;1;1;hégenheim
Free;0;1;1;venanson
Bouygue;1;1;1;venanson
SFR;1;1;1;venanson
Orange;1;1;0;venanson
Orange;1;1;1;sundhouse
Bouygue;1;1;1;wittisheim
SFR;1;1;1;wittisheim
Free;0;1;1;levens
Bouygue;1;1;1;levens
Orange;1;1;1;hésingue
Orange;1;1;0;reichshoffen
Orange;1;1;1;colomars
SFR;1;1;0;entzheim
Orange;0;1;0;benfeld
Orange;1;1;1;gundershoffen
Bouygue;1;0;0;reichshoffen
SFR;1;1;1;gundershoffen
Bouygue;1;1;1;gundershoffen
Orange;0;0;0;entzheim
Bouygue;1;1;1;entzheim
Orange;1;1;1;achenheim
Orange;1;1;1;mittelschaeffolsheim
Bouygue;1;1;0;achenheim
SFR;1;1;1;aspremont
Orange;1;1;0;aspremont
Orange;1;1;1;holtzheim
Bouygue;1;1;1;holtzheim
SFR;1;1;1;holtzheim
Bouygue;1;1;0;duranus
Orange;0;1;0;duranus
Bouygue;1;1;1;aspremont
Orange;1;1;1;geispolsheim
Bouygue;1;1;1;geispolsheim
SFR;1;1;1;geispolsheim
SFR;1;1;0;rossfeld
Orange;1;1;1;rossfeld
Free;0;1;0;saint-martin-vésubie
Orange;0;1;0;hindisheim
SFR;1;1;0;saint-martin-vésubie
Orange;1;1;0;saint-martin-vésubie
SFR;1;1;0;duranus
Free;0;1;0;duranus
Orange;1;1;1;mertzwiller
Bouygue;1;1;0;mertzwiller
SFR;1;1;1;mertzwiller
SFR;0;1;0;erstein
Orange;1;1;1;village-neuf
SFR;1;1;1;reichshoffen
Free;0;1;1;reichshoffen
SFR;1;1;1;uhlwiller
Bouygue;1;1;1;uhlwiller
Orange;1;1;0;tourrette-levens
Free;0;1;1;tourrette-levens
Bouygue;1;1;1;tourrette-levens
SFR;1;1;1;tourrette-levens
Bouygue;1;1;1;berstett
SFR;1;1;1;berstett
Free;0;1;1;berstett
SFR;1;1;1;pfulgriesheim
Free;0;1;1;pfulgriesheim
Bouygue;1;1;1;pfulgriesheim
Orange;1;1;1;wolfisheim
SFR;1;1;1;wolfisheim
Free;0;1;1;wolfisheim
Bouygue;1;1;1;dingsheim
Bouygue;1;1;1;huningue
Bouygue;1;1;1;saasenheim
SFR;1;1;1;saasenheim
Free;0;1;1;saasenheim
SFR;1;1;1;huningue
SFR;1;1;1;dingsheim
SFR;1;1;1;limersheim
Orange;1;1;0;limersheim
Bouygue;1;1;1;limersheim
Bouygue;1;1;1;bernolsheim
Orange;1;1;0;lipsheim
Free;0;1;0;lipsheim
Bouygue;1;1;0;lipsheim
Free;0;1;1;bernolsheim
Free;0;1;1;erstein
Bouygue;1;1;1;wolfisheim
Orange;1;1;0;huningue
Orange;1;1;0;niedersteinbach
Bouygue;1;1;0;niedersteinbach
Free;0;1;0;niedersteinbach
SFR;1;1;0;niedersteinbach
Bouygue;1;1;1;erstein
Orange;1;1;1;erstein
Orange;1;1;1;falicon
Free;0;1;1;huningue
Bouygue;1;1;1;roquebillière
SFR;1;1;1;roquebillière
Orange;1;1;0;oberhausbergen
Bouygue;1;1;1;oberhausbergen
Free;0;1;1;oberhausbergen
Orange;1;1;1;lingolsheim
SFR;1;1;1;lingolsheim
Bouygue;1;1;1;lingolsheim
Free;0;1;0;lingolsheim
SFR;1;1;0;coaraze
SFR;1;1;1;brumath
SFR;1;1;0;oberhausbergen
Orange;1;1;0;brumath
Bouygue;1;1;1;brumath
Free;0;1;1;brumath
SFR;1;1;1;eckbolsheim
Free;0;1;1;eckbolsheim
Orange;1;1;1;eckbolsheim
SFR;1;1;0;lantosque
Free;0;1;1;saint-andré-de-la-roche
Orange;1;1;0;bendejun
Bouygue;1;1;1;saint-andré-de-la-roche
Bouygue;1;1;1;eckbolsheim
Orange;1;1;0;fegersheim
Orange;1;1;0;lantosque
Bouygue;1;1;0;lantosque
Orange;1;1;0;saint-andré-de-la-roche
Free;0;1;1;eckwersheim
Orange;1;1;1;eckwersheim
SFR;1;1;0;eckwersheim
SFR;1;1;1;contes
SFR;1;1;1;saint-andré-de-la-roche
Bouygue;1;1;1;diebolsheim
SFR;1;1;1;diebolsheim
Free;0;1;1;geispolsheim
SFR;1;1;1;strasbourg
SFR;1;1;1;niederhausbergen
Bouygue;1;1;1;strasbourg
Orange;1;1;1;strasbourg
Free;0;1;1;strasbourg
Bouygue;1;1;0;lampertheim
Free;0;1;1;fegersheim
SFR;1;1;1;fegersheim
Bouygue;1;1;0;coaraze
Orange;1;0;0;coaraze
